zone,woreda,epi_year,epi_week,popul_tot,tot_case,mal_case,mal_inc,conf_inc,pfm_inc,pv_inc,mal_prop,conf_prop,pfm_prop,pv_prop,pos_rate,pfm_pos_rate,pv_pos_rate,tmpa_obs,tmpa_anom,gpm_obs,gpm_anom,lstd_obs,lstd_anom,ndvi_obs,ndvi_anom,evi_obs,evi_anom,savi_obs,savi_anom,ndwi5_obs,ndwi5_anom,ndwi6_obs,ndwi6_anom
South Gondar,Fogera,2017,2,257267.3853,1749,43,0.16714128,0.16714128,0.093288156,0.073853124,0.024585477,0.024585477,0.013722126,0.01086335,0.063049853,0.035190615,0.027859237,4.161945695,-6.255219017,0,-10.29752615,35.28151355,0.69894349,0.302448633,-0.017496887,0.179957272,-0.004143063,0.193969207,-0.004330355,-0.057365529,0.006696202,0.006977349,0.008330705
South Gondar,Fogera,2017,3,257267.3853,1331,37,0.143819241,0.143819241,0.066079111,0.07774013,0.027798647,0.027798647,0.012772351,0.015026296,0.073558648,0.033797216,0.039761431,0.005758916,-7.936166637,0,-7.941231865,36.59365255,1.690506078,0.296127452,-0.018689905,0.17773958,-0.004170773,0.191426884,-0.004552341,-0.055501858,0.008530215,0.007610998,0.010522637
South Gondar,Fogera,2017,4,257267.3853,1907,47,0.182689306,0.182689306,0.104949176,0.07774013,0.02464604,0.02464604,0.014158363,0.010487676,0.048958333,0.028125,0.020833333,35.2292652,28.63834314,0,-6.123825793,37.09425999,0.988341159,0.292891172,-0.014884343,0.177501385,-0.001415129,0.190929024,-0.001927854,-0.052969638,0.011401598,0.010323346,0.01549477
South Gondar,Fogera,2017,5,257267.3853,2277,60,0.23322039,0.23322039,0.108836182,0.124384208,0.026350461,0.026350461,0.012296881,0.014053579,0.060851926,0.028397565,0.032454361,38.7390154,29.60577616,1.145279127,-7.960917563,37.36585325,0.280334593,0.292466969,-0.005840107,0.177879065,0.00276016,0.191208078,0.002258445,-0.051046404,0.014025789,0.011998717,0.020066025
South Gondar,Fogera,2017,6,257267.3853,2620,73,0.283751475,0.283751475,0.112723189,0.171028286,0.027862595,0.027862595,0.011068702,0.016793893,0.071568627,0.028431372,0.043137254,0.396731472,-7.19782801,0.196344893,-7.345420469,37.11901927,-0.865017631,0.295484657,0.006584483,0.177919817,0.006449223,0.191281711,0.006160322,-0.051528594,0.014484032,0.00943123,0.020979924
South Gondar,Fogera,2017,7,257267.3853,1984,43,0.16714128,0.16714128,0.054418091,0.112723189,0.021673387,0.021673387,0.007056451,0.014616935,0.060648801,0.019746121,0.040902679,0.159861381,-12.11989913,18.31534886,6.090189196,35.98807465,-2.975376225,0.303951618,0.023772538,0.17659823,0.008773531,0.190218466,0.008880056,-0.056810247,0.009894971,0.002027798,0.017050605
South Gondar,Fogera,2017,8,257267.3853,1959,29,0.112723189,0.112723189,0.023322039,0.08940115,0.014803471,0.014803471,0.003062787,0.011740684,0.045886075,0.00949367,0.036392405,1.209220326,-2.840010337,1.116544535,-2.853461321,35.17268986,-5.187984022,0.303288512,0.032183959,0.171089617,0.007733388,0.185183013,0.008384287,-0.063155651,0.00404473,-0.015465686,0.002738942
South Gondar,Fogera,2017,9,257267.3853,1839,27,0.104949176,0.104949176,0.042757072,0.062192104,0.014681892,0.014681892,0.005981511,0.00870038,0.045685279,0.018612521,0.027072758,0,-11.56196125,0,-10.60844566,39.92547748,-1.010501077,0.294550957,0.030102973,0.167446494,0.008145825,0.181425414,0.008647414,-0.065223275,0.003503669,-0.020489303,0.002521418
South Gondar,Fogera,2017,10,257267.3853,2326,33,0.128271215,0.128271215,0.050531085,0.07774013,0.014187446,0.014187446,0.0055889930000000004,0.008598452,0.047142857,0.018571428,0.028571428,0.007840432,-1.041713646,0.267573569,-0.781980508,39.65643246,-1.765063545,0.277034323,0.018940851,0.159735565,0.003959153,0.173437517,0.004078122,-0.06543452,0.006970271,-0.02256271,0.007632025
South Gondar,Fogera,2017,11,257267.3853,2111,38,0.147706247,0.147706247,0.073853124,0.073853124,0.018000947,0.018000947,0.009000473,0.009000473,0.044917257,0.022458628,0.022458628,4.27404261,-0.123375501,0.027506914,-4.369911198,42.11525869,0.467469248,0.263588015,0.010173449,0.153308281,8.10943e-4,0.166813778,6.29218e-4,-0.064726268,0.008955392,-0.026998641,0.008339336
South Gondar,Fogera,2017,12,257267.3853,3037,39,0.151593254,0.151593254,0.054418091,0.097175163,0.01284162,0.01284162,0.004609812,0.008231807,0.04472477,0.016055045,0.028669724,1.169276288,-3.172912826,0,-4.342189114,42.49565505,-0.110182084,0.246060916,-3.44637e-4,0.144356307,-0.003491325,0.157786833,-0.003823285,-0.06419285,0.009337616,-0.032906195,0.005622751
South Gondar,Fogera,2017,13,257267.3853,2679,41,0.159367267,0.159367267,0.062192104,0.097175163,0.015304217,0.015304217,0.005972377,0.00933184,0.046015712,0.017957351,0.028058361,7.166780178,2.664462277,1.698274963,-2.804042938,43.46329984,-0.715346777,0.239434861,-0.001268339,0.141526934,-0.003900753,0.155035141,-0.004078956,-0.066495865,0.007642068,-0.037908085,0.004205466
South Gondar,Fogera,2017,14,257267.3853,2504,50,0.194350325,0.194350325,0.073853124,0.120497202,0.019968051,0.019968051,0.007587859,0.012380191,0.060975609,0.023170731,0.037804878,3.966360117,3.499567348,0.222576316,-0.311111319,45.12873617,0.844308723,0.238052846,7.22469e-4,0.142199142,-0.002116981,0.156112689,-0.001839486,-0.068694258,0.006972192,-0.04621844,-8.0207e-4
South Gondar,Fogera,2017,15,257267.3853,2484,21,0.081627137,0.081627137,0.046644078,0.034983059,0.008454106,0.008454106,0.004830917,0.003623188,0.034653465,0.01980198,0.014851485,13.50841447,12.98084654,5.199437434,3.640648553,45.62579667,2.190669257,0.23560683,-0.001691242,0.139802515,-0.003454348,0.153712392,-0.003151721,-0.06990285,0.006037306,-0.048542411,-0.001000455
South Gondar,Fogera,2017,16,257267.3853,2455,20,0.07774013,0.07774013,0.046644078,0.031096052,0.008146639,0.008146639,0.004887983,0.003258655,0.041322314,0.024793388,0.016528925,5.686002462,5.4645729770000004,0.417375044,0.211486006,43.23268789,-0.806791193,0.23988155,0.00421375,0.138180402,-0.002827761,0.152099266,-0.002635178,-0.072315009,0.00347928,-0.041079138,0.008144901
South Gondar,Fogera,2017,17,257267.3853,2917,40,0.15548026,0.15548026,0.081627137,0.073853124,0.013712718,0.013712718,0.007199177,0.006513541,0.053262316,0.027962716,0.0252996,18.00760678,15.07700417,23.87695028,20.40930729,40.03573437,-3.683691071,0.246713002,0.009705225,0.141953468,0.002135002,0.155453568,0.001852288,-0.070068897,0.004879419,-0.03597899,0.011358724
South Gondar,Fogera,2017,18,257267.3853,2469,35,0.136045228,0.136045228,0.073853124,0.062192104,0.014175779,0.014175779,0.007695423,0.006480356,0.050143266,0.02722063,0.022922636,22.39529695,22.06359215,34.96472368,29.89881239,35.97753158,-7.093323106,0.272271515,0.028845918,0.149744711,0.008909519,0.16335154,0.008714723,-0.066417407,0.007235551,-0.029585442,0.013648385
South Gondar,Fogera,2017,19,257267.3853,3155,66,0.256542429,0.256542429,0.112723189,0.143819241,0.020919175,0.020919175,0.009191759,0.011727416,0.085271317,0.0374677,0.047803617,20.10041249,18.68856244,37.83681049,33.54874249,37.09146204,-4.755905383,0.287087683,0.033559552,0.155109629,0.011049191,0.168752193,0.010826919,-0.065537936,0.005569921,-0.024226622,0.011499741
South Gondar,Fogera,2017,20,257267.3853,3274,51,0.198237332,0.198237332,0.08940115,0.108836182,0.015577275,0.015577275,0.007025045,0.008552229,0.057888762,0.026106696,0.031782065,30.15800686,29.00885916,78.72647886,70.55139601,33.17854569,-7.381434407,0.325931185,0.0621823,0.17638525,0.028940727,0.190109012,0.028982038,-0.051418891,0.016639461,0.006579091,0.035482916
South Gondar,Fogera,2017,21,257267.3853,3455,54,0.209898351,0.209898351,0.108836182,0.101062169,0.015629522,0.015629522,0.008104196,0.007525325,0.058189655,0.030172413,0.028017241,20.66539244,19.99721077,59.99684711,55.50245409,31.83263575,-7.617013307,0.352490576,0.079232834,0.192947946,0.041663025,0.205921142,0.041300082,-0.034500042,0.029366623,0.038533908,0.05975064
South Gondar,Fogera,2017,22,257267.3853,4041,61,0.237107397,0.237107397,0.136045228,0.101062169,0.015095273,0.015095273,0.008661222,0.00643405,0.055303717,0.03173164,0.023572076,10.17396969,9.335978432,18.87357011,17.85906479,31.78326896,-6.474826819,0.364607896,0.081206166,0.202694632,0.044829913,0.21538965,0.04449281,-0.024721429,0.033679182,0.058150252,0.070395726
South Gondar,Fogera,2017,23,257267.3853,3735,51,0.198237332,0.198237332,0.116610195,0.081627137,0.013654618,0.013654618,0.008032128,0.005622489,0.05334728,0.031380753,0.021966527,5.795520739,5.336135956,12.01346044,11.46573699,32.24951866,-3.702841289,0.380495667,0.081403896,0.220489764,0.05076748,0.23213917,0.050658566,-0.020402643,0.031401316,0.065662071,0.063491565
South Gondar,Fogera,2017,24,257267.3853,4043,57,0.221559371,0.221559371,0.104949176,0.116610195,0.014098441,0.014098441,0.006678209,0.007420232,0.052341597,0.024793388,0.027548209,2.702915536,-0.962719685,13.14669929,6.322900981,34.3134955,1.782615777,0.362340773,0.055069825,0.210470837,0.036237659,0.22005363,0.035809183,-0.024928888,0.018165183,0.05558474,0.035290713
West Gojjam,Jabi Tehnan,2012,28,191372.8938,2472,1178,6.155521696,6.08759149,4.049685326,2.037906164,0.476537216,0.471278317,0.313511326,0.15776699,0.606454971,0.40343571,0.20301926,0.005587642,-41.02501575,0.005587642,-40.21057947,26.28261602,2.372183659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,29,191372.8938,2354,1108,5.789743666,5.789743666,3.772739104,2.017004562,0.47068819,0.47068819,0.306711979,0.16397621,0.623873873,0.406531531,0.217342342,1.002010865,-32.84936877,1.002010865,-32.67377235,26.14647794,2.328463675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,30,191372.8938,1063,505,2.638827212,2.638827212,1.578070927,1.060756285,0.475070555,0.475070555,0.284101599,0.190968955,0.611380145,0.365617433,0.245762711,14.72864226,-25.62510161,14.72864226,-21.23068652,23.84717444,0.064920066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,31,191372.8938,1610,658,3.438313477,3.438313477,2.058807766,1.379505711,0.408695652,0.408695652,0.244720496,0.163975155,0.580759046,0.347749338,0.233009708,10.59207833,-32.32205706,10.59207833,-30.86090459,22.13878908,-1.525835275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,32,191372.8938,2420,1242,6.489947322,7.007261964,4.676733376,2.330528588,0.51322314,0.554132231,0.36983471,0.18429752,0.737623762,0.492299229,0.245324532,9.803322303,-29.979556,9.803322303,-31.30577568,23.49596818,0.286892791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,33,191372.8938,2269,1092,5.706137259,5.669559456,3.412186475,2.257372982,0.481269281,0.478184222,0.287791978,0.190392243,0.67265964,0.404835709,0.26782393,0.18245511,-64.77096062,0.18245511,-61.19253,22.6192711,-0.396366537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,34,191372.8938,1972,854,4.462491959,4.645380974,2.414134994,2.23124598,0.43306288,0.450811359,0.234279918,0.21653144,0.678625954,0.352671755,0.325954198,30.84496241,-2.970141251,30.84496241,-4.462938014,22.81290216,-0.865309617,NA,NA,NA,NA,NA,NA,0.074330555,0.008783924,NA,NA
West Gojjam,Jabi Tehnan,2012,35,191372.8938,1817,942,4.922327196,4.943228798,3.10388785,1.839340948,0.518436984,0.520638414,0.326912493,0.193725921,0.658774373,0.413649025,0.245125348,25.30424573,-14.06406027,25.30424573,-11.51205592,24.85992341,0.663768605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,36,191372.8938,1903,836,4.368434752,3.872021712,2.351430189,1.520591522,0.439306358,0.389385181,0.236468733,0.152916447,0.631175468,0.38330494,0.247870528,1.240777874,-34.40353718,1.240777874,-35.67752578,23.7378772,-0.546842121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Gojjam,Jabi Tehnan,2012,37,191372.8938,2114,1146,5.988308882,5.852448471,3.642104093,2.210344378,0.542100283,0.529801324,0.329706717,0.200094607,0.713375796,0.443949044,0.269426751,27.97401774,-13.91139517,27.97401774,-12.85972565,23.90719028,-0.977462524,0.745376511,0.015148025,0.519843021,0.014168823,0.507346289,0.013531971,0.066250109,0.018476555,NA,NA
West Gojjam,Jabi Tehnan,2012,38,191372.8938,2503,1150,6.009210484,5.612080052,3.292002265,2.320077787,0.459448661,0.429085097,0.251697962,0.177387135,0.547400611,0.321100917,0.226299694,8.556628416,-31.54946239,8.556628416,-31.42575835,24.6134075,-0.567342568,0.747377454,0.015843105,0.518673453,0.023802705,0.506161054,0.019760402,0.056636247,0.011003536,0.293991265,0.013325439
West Gojjam,Jabi Tehnan,2012,39,191372.8938,2220,1043,5.450092639,5.147019414,3.051633846,2.095385569,0.469819819,0.443693693,0.263063063,0.18063063,0.612562189,0.363184079,0.249378109,23.8452555,-20.73910501,23.8452555,-22.74549853,25.4355261,-0.10596554,0.741440919,0.015949603,0.498926535,0.016885393,0.490454987,0.014339085,0.055566939,0.014341272,0.300233759,0.023266812
West Gojjam,Jabi Tehnan,2012,40,191372.8938,3468,1729,9.034717327,10.10592441,6.442918719,3.663005695,0.498558246,0.557670126,0.355536332,0.202133794,0.635348226,0.405059132,0.230289093,21.16958665,-26.42565172,21.16958665,-30.73456605,27.28925554,1.091686004,0.72236792,0.007360013,0.474623381,0.007740366,0.470948708,0.007947405,0.046350504,0.012512221,0.283526345,0.016933688
West Gojjam,Jabi Tehnan,2012,41,191372.8938,2864,1284,6.70941414,6.70941414,4.932777997,1.776636143,0.448324022,0.448324022,0.329608938,0.118715083,0.615827338,0.452757793,0.163069544,18.82844845,-28.47041275,18.82844845,-28.16326517,28.88520299,2.175769199,0.689814383,-0.005180258,0.440771393,-0.001405848,0.441787746,-5.52799e-4,0.029187091,0.007388085,0.250818365,0.008101473
West Gojjam,Jabi Tehnan,2012,42,191372.8938,2915,1408,7.357363792,6.918430157,4.331856949,2.586573208,0.483018867,0.454202401,0.28439108,0.16981132,0.550977944,0.344985434,0.205992509,22.87829979,-30.7650732,22.87829979,-27.2304684,31.77111847,4.183186338,0.638350893,-0.029195216,0.395659795,-0.01549825,0.402010843,-0.01389056,0.007039693,-1.08148e-4,0.205545153,-0.009016091
West Gojjam,Jabi Tehnan,2012,43,191372.8938,3878,2018,10.54485805,10.13205142,6.33318531,3.798866106,0.520371325,0.5,0.312532233,0.187467766,0.471432044,0.294675419,0.176756625,1.442198292,-36.01231505,1.442198292,-34.74361101,30.54809565,2.486578628,0.598064907,-0.040613136,0.360838956,-0.02294549,0.370706859,-0.021041076,-0.009001264,-0.001908987,0.170413677,-0.014647026
West Gojjam,Jabi Tehnan,2012,44,191372.8938,5296,2737,14.30192095,14.30192095,9.19147934,5.110441611,0.516805135,0.516805135,0.332137462,0.184667673,0.618950701,0.397783808,0.221166892,8.446048097,-29.17491452,8.446048097,-20.14384789,29.37704346,0.620207378,0.568907819,-0.036612447,0.324565629,-0.02958819,0.337585625,-0.027392069,-0.023981961,-0.001720813,0.128553068,-0.022336418
West Gojjam,Jabi Tehnan,2012,45,191372.8938,5641,2849,14.8871658,14.8871658,10.88973448,3.997431322,0.505052295,0.505052295,0.369438042,0.135614252,0.575323101,0.420840064,0.154483037,8.987915955,-14.46745288,8.987915955,-8.792812105,29.55005327,0.009404042,0.55688382,-0.02117909,0.303183598,-0.027967356,0.318138319,-0.025851657,-0.033580846,0.001306409,0.09926611,-0.025055373
West Gojjam,Jabi Tehnan,2012,46,191372.8938,5339,2284,11.93481456,11.93481456,9.133999935,2.800814625,0.427795467,0.427795467,0.327402135,0.100393332,0.478725634,0.366380213,0.11234542,43.59599773,22.61949263,43.59599773,23.55661635,29.59407506,-0.134226992,0.547064108,-0.004971114,0.295494831,-0.015248005,0.311019402,-0.014042985,-0.037543442,0.008452669,0.089764756,-0.008659466
West Gojjam,Jabi Tehnan,2012,47,191372.8938,4643,2002,10.46125164,10.46125164,6.70418874,3.757062902,0.431186732,0.431186732,0.276329959,0.154856773,0.499625655,0.320189668,0.179435987,5.366935148,-20.88469688,5.366935148,-15.44753863,29.49977751,-0.436575674,0.533152629,0.004414431,0.287512312,-0.005668793,0.303447992,-0.005189844,-0.04408885,0.012007724,0.076768998,0.002741894
West Gojjam,Jabi Tehnan,2012,48,191372.8938,2887,1316,6.876626954,6.876626954,3.772739104,3.10388785,0.455836508,0.455836508,0.250086595,0.205749913,0.574672489,0.315283842,0.259388646,3.251238377,-11.62884538,3.251238377,-11.07101782,30.73797135,-0.325126773,0.520163202,0.016300742,0.279547178,0.003664892,0.295921097,0.003664755,-0.050963869,0.014627074,0.061644715,0.011248919
West Gojjam,Jabi Tehnan,2012,49,191372.8938,2865,1146,5.988308882,5.988308882,3.506243682,2.4820652,0.4,0.4,0.234205933,0.165794066,0.496533795,0.290727902,0.205805892,0.772457812,-8.340686106,0.772457812,-7.940997744,32.06359567,0.766069164,0.497910286,0.018802979,0.266450945,0.006172363,0.28337617,0.006140269,-0.060450837,0.012906174,0.041429036,0.010347542
West Gojjam,Jabi Tehnan,2012,50,191372.8938,2606,985,5.147019414,5.147019414,2.743335221,2.403684194,0.377973906,0.377973906,0.201458173,0.176515732,0.573675014,0.30576587,0.267909143,45.41869301,23.81193021,45.41869301,23.90892128,33.90399338,2.062062564,0.468742481,0.015408318,0.249220817,0.004327888,0.266724717,0.004454704,-0.07013786,0.010958768,0.019619684,0.008702908
West Gojjam,Jabi Tehnan,2012,51,191372.8938,2412,834,4.357983951,4.514745963,2.565671607,1.949074357,0.345771144,0.358208955,0.203565505,0.154643449,0.529736358,0.301042305,0.228694052,7.439374381,-6.109375551,7.439374381,-6.122037225,32.01765417,-0.45731312,0.444916356,0.014172504,0.233048662,0.001534523,0.250993048,0.001791564,-0.076838935,0.011140787,2.80907e-4,0.008323616
West Gojjam,Jabi Tehnan,2012,52,191372.8938,2022,627,3.276326064,3.276326064,1.536267724,1.74005834,0.31008902,0.31008902,0.145400593,0.164688427,0.511419249,0.239804241,0.271615008,0.608068479,-8.632808077,0.608068479,-8.435842166,32.69296723,-0.096276627,0.421473569,0.012805388,0.21882258499999999,-7.14703e-4,0.237008292,-3.75738e-4,-0.082949993,0.01068839,-0.018147475,0.006210363
West Gojjam,Jabi Tehnan,2013,1,191372.8938,985,384,2.006553762,2.006553762,1.154813493,0.851740269,0.389847715,0.389847715,0.224365482,0.165482233,0.580060422,0.333836858,0.246223564,27.78431801,5.102533359,27.78431801,13.2935656,33.67281338,-0.015499245,0.39342687,0.008617289,0.204684688,-0.002526065,0.222996181,-0.002130147,-0.09045884,0.008289613,-0.038780011,4.02587e-5
West Gojjam,Jabi Tehnan,2013,2,191372.8938,2479,686,3.584624689,3.511469083,1.551943925,1.959525158,0.276724485,0.271077047,0.119806373,0.151270673,0.47491166,0.209893992,0.265017667,71.91826689,58.48397286,71.91826689,58.99333603,34.50426327,0.741856473,0.375755044,0.008171762,0.196985638,-0.00118598,0.215200651,-8.41879e-4,-0.094721784,0.007556562,-0.048726491,2.24311e-4
West Gojjam,Jabi Tehnan,2013,3,191372.8938,1983,636,3.323354668,3.323354668,1.651226533,1.672128135,0.320726172,0.320726172,0.159354513,0.161371659,0.474981329,0.235997012,0.238984316,2.236611986,-3.433143712,2.236611986,-3.225026045,36.20384425,1.87420755,0.35794157,0.005922697,0.18988409,-4.70287e-4,0.20783425,-3.28769e-4,-0.098431735,0.006725979,-0.05469755,0.00272076
West Gojjam,Jabi Tehnan,2013,4,191372.8938,1784,548,2.863519431,2.863519431,1.311575506,1.551943925,0.307174887,0.307174887,0.140695067,0.16647982,0.47322970600000003,0.216753022,0.256476683,0,-10.85660591,0,-10.85711168,36.48986151,0.912792975,0.332298945,-0.004399344,0.178863272,-0.004201365,0.196405997,-0.004313553,-0.100124963,0.007302328,-0.059701207,0.005485848
West Gojjam,Jabi Tehnan,2013,5,191372.8938,1722,473,2.471614399,2.471614399,0.99805148,1.473562919,0.274680603,0.274680603,0.110917537,0.163763066,0.413100436,0.166812227,0.246288209,1.035979769,-15.25264521,1.035979769,-15.17326025,35.86271513,-1.283742123,0.310270909,-0.01048342,0.169181169,-0.006536031,0.186482028,-0.006818211,-0.100747803,0.009480329,-0.065592639,0.007923885
West Gojjam,Jabi Tehnan,2013,6,191372.8938,2176,594,3.10388785,3.10388785,1.201842097,1.902045753,0.272977941,0.272977941,0.105698529,0.167279411,0.460822342,0.178432893,0.282389449,0,-10.23016293,0,-10.03322017,37.47334365,-0.471413661,0.302442511,-0.004953054,0.166246454,-0.003327203,0.183570667,-0.003442485,-0.104146423,0.008322579,-0.074015225,0.005524993
West Gojjam,Jabi Tehnan,2013,7,191372.8938,3546,630,3.292002265,3.292002265,1.348153309,1.943848957,0.177664974,0.177664974,0.072758037,0.104906937,0.463576158,0.189845474,0.273730684,0,-11.18403121,0,-11.13312449,41.17567524,2.43339915,0.295192936,-8.17305e-4,0.163846416,-3.55046e-4,0.181211335,-2.48207e-4,-0.108514019,0.00516063,-0.082768666,0.001211694
West Gojjam,Jabi Tehnan,2013,8,191372.8938,2474,654,3.417411875,3.417411875,1.374280311,2.043131565,0.264349232,0.264349232,0.106305578,0.158043654,0.43541944,0.175099866,0.260319573,20.95949213,16.99075714,20.95949213,16.86783059,42.37082022,2.061868148,0.283435121,-0.002789049,0.158834661,-1.93569e-4,0.176051847,-6.68419e-5,-0.110478098,0.004061965,-0.088757909,-1.18658e-4
West Gojjam,Jabi Tehnan,2013,9,191372.8938,2063,602,3.145691053,3.145691053,1.457886717,1.687804336,0.291808046,0.291808046,0.135239941,0.156568104,0.4375,0.202761627,0.234738372,55.70314362,43.34041649,55.70314362,47.44896146,41.96903538,1.473712235,0.27657684,-0.004453963,0.154605875,-0.001037679,0.171689236,-0.001020456,-0.112005245,0.004339151,-0.090173928,0.003092951
West Gojjam,Jabi Tehnan,2013,10,191372.8938,2499,637,3.328580068,3.182268856,1.499689921,1.682578935,0.25490196,0.243697478,0.114845938,0.12885154,0.343873517,0.162055335,0.181818181,1.515799285,-0.593625862,1.515799285,-0.593625862,39.81538643,-1.02011095,0.275681821,-0.001263904,0.152110155,-6.70229e-4,0.169117182,-7.03848e-4,-0.112422302,0.006580528,-0.086339535,0.01249109
West Gojjam,Jabi Tehnan,2013,11,191372.8938,2666,656,3.427862676,3.427862676,1.447435917,1.980426759,0.246061515,0.246061515,0.103900975,0.14216054,0.370830977,0.156585641,0.214245336,0,-6.106844552,0,-6.106844552,40.94734524,0.355030582,0.272704274,-0.004530003,0.144955177,-0.006462268,0.161804388,-0.006739501,-0.113994048,0.005767672,-0.097194348,0.005839612
West Gojjam,Jabi Tehnan,2013,12,191372.8938,2770,636,3.323354668,3.323354668,1.447435917,1.875918751,0.229602888,0.229602888,0.1,0.129602888,0.374337845,0.16303708,0.211300765,0.38452345,-0.573942525,0.38452345,-0.573942525,43.58968159,2.347401402,0.261783275,-0.015305395,0.140453083,-0.00997947,0.157254556,-0.010355832,-0.114880343,0.004292591,-0.103759601,0.003574057
West Gojjam,Jabi Tehnan,2013,13,191372.8938,2539,708,3.699583498,3.699583498,2.095385569,1.604197929,0.27884994,0.27884994,0.157936195,0.120913745,0.392026578,0.222037652,0.169988925,0,-4.590453236,0,-4.590453236,45.84765294,2.855829056,0.25824929,-0.016262765,0.140045612,-0.010198138,0.156898262,-0.010578594,-0.116796957,0.002450244,-0.108175181,0.002504314
West Gojjam,Jabi Tehnan,2013,14,191372.8938,2467,685,3.579399288,3.579399288,1.964750558,1.61464873,0.27766518,0.27766518,0.152411836,0.125253344,0.408955223,0.224477611,0.184477611,1.323235013,0.787326335,1.323235013,0.433820475,47.65662445,4.39223482,0.253048801,-0.020657836,0.1389246,-0.011520569,0.155709988,-0.011858415,-0.117865545,0.002837452,-0.110001174,0.002049683
West Gojjam,Jabi Tehnan,2013,15,191372.8938,2847,771,4.028783724,4.028783724,2.131963372,1.896820353,0.27081138,0.27081138,0.143308746,0.127502634,0.422003284,0.223316912,0.198686371,0,-1.769100964,0,-2.882685539,47.98811931,6.028280908,0.246394504,-0.028497514,0.137268833,-0.012795629,0.153932174,-0.013316818,-0.117769621,0.003263018,-0.110185734,0.001679095
West Gojjam,Jabi Tehnan,2013,16,191372.8938,2528,729,3.809316907,3.809316907,2.126737971,1.682578935,0.288370253,0.288370253,0.160996835,0.127373417,0.41609589,0.232305936,0.183789954,0,-0.483662264,0,-2.304690248,44.8192378,1.563251685,0.24763699,-0.029835896,0.138026604,-0.011959926,0.154683474,-0.012349325,-0.118219127,0.002584556,-0.105946487,0.00640433
West Gojjam,Jabi Tehnan,2013,17,191372.8938,2361,729,3.809316907,3.809316907,2.178991975,1.630324931,0.308767471,0.308767471,0.176620076,0.132147395,0.436526946,0.249700598,0.186826347,0.305835253,-1.125761355,0.305835253,-4.396675574,42.94695939,0.762830926,0.259109373,-0.026081231,0.1375323,-0.013503931,0.154087651,-0.014009227,-0.116462993,0.004067299,-0.099625529,0.011052096
West Gojjam,Jabi Tehnan,2013,18,191372.8938,2325,701,3.663005695,3.663005695,2.158090374,1.504915321,0.301505376,0.301505376,0.177634408,0.123870967,0.37506688,0.220973782,0.154093097,1.912088853,-0.280912335,1.912088853,-3.329041476,44.67057404,3.041266482,0.258991538,-0.034904736,0.135966786,-0.016580484,0.152468098,-0.016884435,-0.116652096,0.00225898,-0.102907314,3.61078e-4
West Gojjam,Jabi Tehnan,2013,19,191372.8938,2073,661,3.453989678,3.453989678,2.022229963,1.431759715,0.318861553,0.318861553,0.186685962,0.13217559,0.524603174,0.307142857,0.217460317,0.73374061,-0.817171353,0.73374061,-3.181636463,40.80717091,1.054304679,0.267017242,-0.044135319,0.135983637,-0.02370559,0.152355057,-0.024032951,-0.119667747,-0.006770125,-0.099162483,-0.009068805
West Gojjam,Jabi Tehnan,2013,20,191372.8938,2850,1089,5.690461058,5.690461058,3.527145284,2.163315774,0.382105263,0.382105263,0.236842105,0.145263157,0.402736686,0.249630177,0.153106508,3.661576818,0.754684039,3.661576818,-2.158342732,35.22758279,-2.921635184,0.301811954,-0.027207541,0.144710851,-0.021669458,0.161310578,-0.021498112,-0.11156498,-0.003717863,-0.081772032,-0.00427358
West Gojjam,Jabi Tehnan,2013,21,191372.8938,2562,1024,5.350810031,5.350810031,3.542821485,1.807988546,0.399687743,0.399687743,0.264637002,0.135050741,0.539231174,0.357030015,0.182201158,24.94916948,17.47982648,24.94916948,18.70165068,31.59043911,-4.407886374,0.36138079,0.008439763,0.173134282,-0.005173587,0.190155402,-0.004400386,-0.088628252,0.008745729,-0.032442929,0.022639501
West Gojjam,Jabi Tehnan,2013,22,191372.8938,2868,1355,7.08041757,7.08041757,5.09476541,1.98565216,0.472454672,0.472454672,0.339958158,0.132496513,0.617030965,0.443989071,0.173041894,9.461427728,4.138860825,9.461427728,2.943688109,29.2095112,-4.593131479,0.420321248,0.039461879,0.208783965,0.014294592,0.226022122,0.015835294,-0.062513833,0.022780149,0.01758502,0.046493165
West Gojjam,Jabi Tehnan,2013,23,191372.8938,2788,1202,6.280931306,6.280931306,4.415463355,1.86546795,0.431133428,0.431133428,0.303084648,0.12804878,0.570479354,0.401044138,0.169435215,16.90621736,11.14607877,16.90621736,10.42258831,28.05434959,-3.052885541,0.456006062,0.063454604,0.236635857,0.034459504,0.252669305,0.035231789,-0.047274245,0.031032818,0.046951898,0.057979054
