WID,woreda_name,environ_var_code,obs_date,obs_value
95,Gozamin,ndwi6,2018-05-06,-0.09108458002259479
95,Gozamin,ndwi6,2018-05-07,-0.09117414057377232
95,Gozamin,ndwi6,2018-05-08,-0.09033757655491868
95,Gozamin,ndwi6,2018-05-09,-0.0912340337253608
95,Gozamin,ndwi6,2018-05-10,-0.09100691175335206
95,Gozamin,ndwi6,2018-05-11,-0.09151219365872072
95,Gozamin,ndwi6,2018-05-12,-0.09136227449631693
95,Gozamin,ndwi6,2018-05-13,-0.0909807368392626
95,Gozamin,ndwi6,2018-05-14,-0.09212015324978455
95,Gozamin,ndwi6,2018-05-15,-0.0919871004384438
95,Gozamin,ndwi6,2018-05-16,-0.09369851386070825
95,Gozamin,ndwi6,2018-05-17,-0.09331987242164336
95,Gozamin,ndwi6,2018-05-18,-0.09614123936096816
95,Gozamin,ndwi6,2018-05-19,-0.10969325707068797
95,Gozamin,ndwi6,2018-05-20,-0.12185866831061574
95,Gozamin,ndwi6,2018-05-21,-0.1216644333019879
95,Gozamin,ndwi6,2018-05-22,-0.08595074154997172
95,Gozamin,ndwi6,2018-05-23,-0.08476561479968363
95,Gozamin,ndwi6,2018-05-24,-0.06219801610094773
95,Gozamin,ndwi6,2018-05-25,-0.06012128115183331
95,Gozamin,ndwi6,2018-05-26,-0.05913001612110044
95,Gozamin,ndwi6,2018-05-27,-0.03649676519118496
95,Gozamin,ndwi6,2018-05-28,-0.03531027919719719
95,Gozamin,ndwi6,2018-05-29,0.01947125771158117
95,Gozamin,ndwi6,2018-05-30,0.016666621091258375
95,Gozamin,ndwi6,2018-05-31,0.04860336866348154
95,Gozamin,ndwi6,2018-06-01,0.03034770008063108
95,Gozamin,ndwi6,2018-06-02,0.03408835957119767
95,Gozamin,ndwi6,2018-06-03,0.024060390255471905
95,Gozamin,ndwi6,2018-06-04,0.02464746689632888
95,Gozamin,ndwi6,2018-06-05,0.06753629183008565
95,Gozamin,ndwi6,2018-06-06,0.06776205155812164
95,Gozamin,ndwi6,2018-06-07,0.06189499777829726
95,Gozamin,ndwi6,2018-06-08,0.06184875655047471
95,Gozamin,ndwi6,2018-06-09,0.07565882527354048
95,Gozamin,ndwi6,2018-06-10,0.08672320587304634
95,Gozamin,ndwi6,2018-06-11,0.08337122923347343
95,Gozamin,ndwi6,2018-06-12,0.09108424223948478
95,Gozamin,ndwi6,2018-06-13,0.09171476662418021
95,Gozamin,ndwi6,2018-06-14,0.09076481299939665
95,Gozamin,ndwi6,2018-06-15,0.08879108561204135
95,Gozamin,ndwi6,2018-06-16,0.14534625032710433
95,Gozamin,ndwi6,2018-06-17,0.1627690878116772
95,Gozamin,ndwi6,2018-06-18,0.14928915693178113
95,Gozamin,ndwi6,2018-06-19,NA
95,Gozamin,ndwi6,2018-06-20,NA
95,Gozamin,ndwi6,2018-06-21,0.10895304752319986
95,Gozamin,ndwi6,2018-06-22,0.10926306380590013
95,Gozamin,ndwi6,2018-06-23,0.10968817829117382
95,Gozamin,ndwi6,2018-06-24,0.1100329096374185
95,Gozamin,ndwi6,2018-06-25,NA
95,Gozamin,ndwi6,2018-06-26,NA
95,Gozamin,ndwi6,2018-06-27,NA
95,Gozamin,ndwi6,2018-06-28,NA
95,Gozamin,ndwi6,2018-06-29,NA
95,Gozamin,ndwi6,2018-06-30,NA
95,Gozamin,ndwi6,2018-07-01,NA
95,Gozamin,ndwi6,2018-07-02,NA
95,Gozamin,ndwi6,2018-07-03,NA
95,Gozamin,ndwi6,2018-07-04,NA
95,Gozamin,ndwi6,2018-07-05,NA
95,Gozamin,ndwi6,2018-07-06,NA
95,Gozamin,ndwi6,2018-07-07,NA
95,Gozamin,ndwi6,2018-07-08,NA
95,Gozamin,ndwi6,2018-07-09,NA
95,Gozamin,ndwi6,2018-07-10,NA
95,Gozamin,ndwi6,2018-07-11,NA
95,Gozamin,ndwi6,2018-07-12,NA
95,Gozamin,ndwi6,2018-07-13,NA
95,Gozamin,ndwi6,2018-07-14,NA
95,Gozamin,ndwi6,2018-07-15,NA
95,Gozamin,ndwi6,2018-07-16,NA
95,Gozamin,ndwi6,2018-07-17,NA
95,Gozamin,ndwi6,2018-07-18,NA
95,Gozamin,ndwi6,2018-07-19,NA
95,Gozamin,ndwi6,2018-07-20,NA
95,Gozamin,ndwi6,2018-07-21,NA
95,Gozamin,ndwi6,2018-07-22,NA
95,Gozamin,ndwi6,2018-07-23,0.2567932961094437
95,Gozamin,ndwi6,2018-07-24,0.25634170751142865
95,Gozamin,ndwi6,2018-07-25,0.2547884531257853
95,Gozamin,ndwi6,2018-07-26,0.25168124627951166
95,Gozamin,ndwi6,2018-07-27,0.26398850065992663
95,Gozamin,ndwi6,2018-07-28,0.27970666332154104
95,Gozamin,ndwi6,2018-07-29,0.2880897458544137
95,Gozamin,ndwi6,2018-07-30,0.2952408623722562
95,Gozamin,ndwi6,2018-07-31,0.29389016250304906
95,Gozamin,ndwi6,2018-08-01,0.2944997715676833
95,Gozamin,ndwi6,2018-08-02,0.2943099222260155
95,Gozamin,ndwi6,2018-08-03,0.29633349300204725
95,Gozamin,ndwi6,2018-08-04,0.29616693793186843
95,Gozamin,ndwi6,2018-08-05,0.2891939479643727
95,Gozamin,ndwi6,2018-08-06,0.3069914172109774
95,Gozamin,ndwi6,2018-08-07,0.3066527710818233
95,Gozamin,ndwi6,2018-08-08,NA
95,Gozamin,ndwi6,2018-08-09,NA
95,Gozamin,ndwi6,2018-08-10,0.2571538766357714
95,Gozamin,ndwi6,2018-08-11,0.25681509406251934
95,Gozamin,ndwi6,2018-08-12,0.3115585856984303
95,Gozamin,ndwi6,2018-08-13,NA
95,Gozamin,ndwi6,2018-08-14,NA
95,Gozamin,ndwi6,2018-08-15,NA
95,Gozamin,ndwi6,2018-08-16,NA
95,Gozamin,ndwi6,2018-08-17,NA
95,Gozamin,ndwi6,2018-08-18,NA
95,Gozamin,ndwi6,2018-08-19,NA
95,Gozamin,ndwi6,2018-08-20,NA
95,Gozamin,ndwi6,2018-08-21,NA
95,Gozamin,ndwi6,2018-08-22,NA
95,Gozamin,ndwi6,2018-08-23,NA
95,Gozamin,ndwi6,2018-08-24,NA
95,Gozamin,ndwi6,2018-08-25,NA
95,Gozamin,ndwi6,2018-08-26,NA
95,Gozamin,ndwi6,2018-08-27,NA
95,Gozamin,ndwi6,2018-08-28,0.2809931219594028
95,Gozamin,ndwi6,2018-08-29,0.27835312742158463
95,Gozamin,ndwi6,2018-08-30,0.2605281310893072
95,Gozamin,ndwi6,2018-08-31,0.2675396681485855
95,Gozamin,ndwi6,2018-09-01,0.26814457265083735
95,Gozamin,ndwi6,2018-09-02,0.2689485207984066
95,Gozamin,ndwi6,2018-09-03,0.2679143115225014
95,Gozamin,ndwi6,2018-09-04,0.27016432840387244
95,Gozamin,ndwi6,2018-09-05,0.27793232848603106
95,Gozamin,ndwi6,2018-09-06,0.27903620463488504
95,Gozamin,ndwi6,2018-09-07,0.28419678267074916
95,Gozamin,ndwi6,2018-09-08,0.28454235252774945
95,Gozamin,ndwi6,2018-09-09,0.2862990244489327
95,Gozamin,ndwi6,2018-09-10,0.293257967070792
95,Gozamin,ndwi6,2018-09-11,0.2958862982557189
95,Gozamin,ndwi6,2018-09-12,0.29926067042562554
95,Gozamin,ndwi6,2018-09-13,0.2998621660886924
95,Gozamin,ndwi6,2018-09-14,0.3024800948947259
95,Gozamin,ndwi6,2018-09-15,0.30005268235237154
95,Gozamin,ndwi6,2018-09-16,0.2957009614731536
95,Gozamin,ndwi6,2018-09-17,0.29244486504884465
95,Gozamin,ndwi6,2018-09-18,0.2867862973785293
95,Gozamin,ndwi6,2018-09-19,0.2873343234681
95,Gozamin,ndwi6,2018-09-20,0.28499359642303623
95,Gozamin,ndwi6,2018-09-21,0.2838813728915995
95,Gozamin,ndwi6,2018-09-22,0.2878256352766198
95,Gozamin,ndwi6,2018-09-23,0.28967822796046233
95,Gozamin,ndwi6,2018-09-24,0.28954999678689025
95,Gozamin,ndwi6,2018-09-25,0.2849452899137063
95,Gozamin,ndwi6,2018-09-26,0.2846576250728717
95,Gozamin,ndwi6,2018-09-27,0.26749488897542484
95,Gozamin,ndwi6,2018-09-28,0.2716464695830062
95,Gozamin,ndwi6,2018-09-29,0.2661975080504365
95,Gozamin,ndwi6,2018-09-30,0.26511481300783424
95,Gozamin,ndwi6,2018-10-01,0.26503795449635387
95,Gozamin,ndwi6,2018-10-02,0.25787068728583
95,Gozamin,ndwi6,2018-10-03,0.25825242646602875
95,Gozamin,ndwi6,2018-10-04,0.23672820061323768
95,Gozamin,ndwi6,2018-10-05,0.24286921112494944
95,Gozamin,ndwi6,2018-10-06,0.23436782863819713
95,Gozamin,ndwi6,2018-10-07,0.23259120231301844
95,Gozamin,ndwi6,2018-10-08,0.2243891236158266
95,Gozamin,ndwi6,2018-10-09,0.21577965209612274
95,Gozamin,ndwi6,2018-10-10,0.21543102505978065
95,Gozamin,ndwi6,2018-10-11,0.20401558197468253
95,Gozamin,ndwi6,2018-10-12,0.20399691093465386
95,Gozamin,ndwi6,2018-10-13,0.19008829776716463
95,Gozamin,ndwi6,2018-10-14,0.18912570219386482
95,Gozamin,ndwi6,2018-10-15,0.16885796182191606
95,Gozamin,ndwi6,2018-10-16,0.17116795168381588
95,Gozamin,ndwi6,2018-10-17,0.18323030497805323
95,Gozamin,ndwi6,2018-10-18,0.18415774704378898
95,Gozamin,ndwi6,2018-10-19,0.18606010024429165
95,Gozamin,ndwi6,2018-10-20,0.16931096696455178
95,Gozamin,ndwi6,2018-10-21,0.17081649840846735
95,Gozamin,ndwi6,2018-10-22,0.16468924231858628
95,Gozamin,ndwi6,2018-10-23,0.16614285508055013
95,Gozamin,ndwi6,2018-10-24,0.16650696618923855
95,Gozamin,ndwi6,2018-10-25,0.16294894989835657
95,Gozamin,ndwi6,2018-10-26,0.16438741803390658
95,Gozamin,ndwi6,2018-10-27,0.1560854899879894
95,Gozamin,ndwi6,2018-10-28,0.15601298462520222
95,Gozamin,ndwi6,2018-10-29,0.1549991539616175
95,Gozamin,ndwi6,2018-10-30,0.15597557379026525
95,Gozamin,ndwi6,2018-10-31,0.15409219502992752
95,Gozamin,ndwi6,2018-11-01,0.15264558371961426
95,Gozamin,ndwi6,2018-11-02,0.1513532907714466
95,Gozamin,ndwi6,2018-11-03,0.1475880485895318
95,Gozamin,ndwi6,2018-11-04,0.14759500167100748
95,Gozamin,ndwi6,2018-11-05,0.13503685083262024
95,Gozamin,ndwi6,2018-11-06,0.1355507304550762
95,Gozamin,ndwi6,2018-11-07,0.119526015876825
95,Gozamin,ndwi6,2018-11-08,0.11854005459966561
95,Gozamin,ndwi6,2018-11-09,0.11202288024314772
95,Gozamin,ndwi6,2018-11-10,0.10299857217226993
95,Gozamin,ndwi6,2018-11-11,0.10375080966543303
95,Gozamin,ndwi6,2018-11-12,0.09212046994774326
95,Gozamin,ndwi6,2018-11-13,0.09308749920175655
95,Gozamin,ndwi6,2018-11-14,0.08437260590434091
95,Gozamin,ndwi6,2018-11-15,0.08392373925820064
95,Gozamin,ndwi6,2018-11-16,0.08001898175566081
95,Gozamin,ndwi6,2018-11-17,0.07832125833432722
95,Gozamin,ndwi6,2018-11-18,0.0790657071705231
95,Gozamin,ndwi6,2018-11-19,0.07605123643660484
95,Gozamin,ndwi6,2018-11-20,0.07625189559292929
95,Gozamin,ndwi6,2018-11-21,0.06363038423789195
95,Gozamin,ndwi6,2018-11-22,0.0658444774198025
95,Gozamin,ndwi6,2018-11-23,0.05658513142877899
95,Gozamin,ndwi6,2018-11-24,0.05691608399437252
95,Gozamin,ndwi6,2018-11-25,0.055569110024844076
95,Gozamin,ndwi6,2018-11-26,0.053595939198810436
95,Gozamin,ndwi6,2018-11-27,0.05741167336083247
95,Gozamin,ndwi6,2018-11-28,0.0472201415373759
95,Gozamin,ndwi6,2018-11-29,0.047921850063339155
95,Gozamin,ndwi6,2018-11-30,0.038896022436076726
95,Gozamin,ndwi6,2018-12-01,0.03962329743630597
95,Gozamin,ndwi6,2018-12-02,0.03532645061206012
95,Gozamin,ndwi6,2018-12-03,0.033819675836352966
95,Gozamin,ndwi6,2018-12-04,0.03452838198840897
95,Gozamin,ndwi6,2018-12-05,0.027314880397799484
95,Gozamin,ndwi6,2018-12-06,0.02758266212264729
95,Gozamin,ndwi6,2018-12-07,0.013762493124948733
95,Gozamin,ndwi6,2018-12-08,0.016774485633767884
95,Gozamin,ndwi6,2018-12-09,0.006404069991263096
95,Gozamin,ndwi6,2018-12-10,0.005254304746093318
95,Gozamin,ndwi6,2018-12-11,4.5176014087956084e-4
95,Gozamin,ndwi6,2018-12-12,-0.004598761858777302
95,Gozamin,ndwi6,2018-12-13,-3.463681806910473e-4
95,Gozamin,ndwi6,2018-12-14,-0.010843338284978637
95,Gozamin,ndwi6,2018-12-15,-0.010377053766376003
95,Gozamin,ndwi6,2018-12-16,-0.017491194733346843
95,Gozamin,ndwi6,2018-12-17,-0.01591078899946294
95,Gozamin,ndwi6,2018-12-18,-0.018340249061535255
95,Gozamin,ndwi6,2018-12-19,-0.02012487581366924
95,Gozamin,ndwi6,2018-12-20,-0.019424179517112634
95,Gozamin,ndwi6,2018-12-21,-0.024732728799882548
95,Gozamin,ndwi6,2018-12-22,-0.023610802461714535
95,Gozamin,ndwi6,2018-12-23,-0.03122937719306712
95,Gozamin,ndwi6,2018-12-24,-0.028252823761967347
95,Gozamin,ndwi6,2018-12-25,-0.0331384450947718
95,Gozamin,ndwi6,2018-12-26,-0.033074924128149066
95,Gozamin,ndwi6,2018-12-27,-0.034634639730616715
95,Gozamin,ndwi6,2018-12-28,-0.03763928114172175
95,Gozamin,ndwi6,2018-12-29,-0.035262295203625504
95,Gozamin,ndwi6,2018-12-30,-0.04010089848193366
95,Gozamin,ndwi6,2018-12-31,-0.04008903291849815
130,Guagusa Shekudad,ndwi6,2016-01-01,0.055216362154870524
130,Guagusa Shekudad,ndwi6,2016-01-02,0.04112803061692848
130,Guagusa Shekudad,ndwi6,2016-01-03,0.04277144645667994
130,Guagusa Shekudad,ndwi6,2016-01-04,0.04267803401699805
130,Guagusa Shekudad,ndwi6,2016-01-05,0.038147127555265836
130,Guagusa Shekudad,ndwi6,2016-01-06,0.04122217996270018
130,Guagusa Shekudad,ndwi6,2016-01-07,0.033876893149317903
130,Guagusa Shekudad,ndwi6,2016-01-08,0.032970767800938425
130,Guagusa Shekudad,ndwi6,2016-01-09,0.021423899924758294
130,Guagusa Shekudad,ndwi6,2016-01-10,0.021015399779114017
130,Guagusa Shekudad,ndwi6,2016-01-11,0.017524717096318237
130,Guagusa Shekudad,ndwi6,2016-01-12,0.015830889699715377
130,Guagusa Shekudad,ndwi6,2016-01-13,0.019691083092242843
130,Guagusa Shekudad,ndwi6,2016-01-14,0.013279026419137887
130,Guagusa Shekudad,ndwi6,2016-01-15,0.012310557329113118
130,Guagusa Shekudad,ndwi6,2016-01-16,-0.0033771092380537908
130,Guagusa Shekudad,ndwi6,2016-01-17,-0.00409272921485535
130,Guagusa Shekudad,ndwi6,2016-01-18,-0.011980486122235115
130,Guagusa Shekudad,ndwi6,2016-01-19,-0.010338009640169609
130,Guagusa Shekudad,ndwi6,2016-01-20,-0.0010472793775379249
130,Guagusa Shekudad,ndwi6,2016-01-21,-0.0025538633538152635
130,Guagusa Shekudad,ndwi6,2016-01-22,-0.004896288152593195
130,Guagusa Shekudad,ndwi6,2016-01-23,-0.009274258379348185
130,Guagusa Shekudad,ndwi6,2016-01-24,-0.009838284663535098
130,Guagusa Shekudad,ndwi6,2016-01-25,-0.021247295951993414
130,Guagusa Shekudad,ndwi6,2016-01-26,-0.02178229915833144
130,Guagusa Shekudad,ndwi6,2016-01-27,-0.023979523530871807
130,Guagusa Shekudad,ndwi6,2016-01-28,-0.026256701057397303
130,Guagusa Shekudad,ndwi6,2016-01-29,-0.025307750099950444
130,Guagusa Shekudad,ndwi6,2016-01-30,-0.030308813191227756
130,Guagusa Shekudad,ndwi6,2016-01-31,-0.0318994044366965
130,Guagusa Shekudad,ndwi6,2016-02-01,-0.038245153346610786
130,Guagusa Shekudad,ndwi6,2016-02-02,-0.03764220383256789
130,Guagusa Shekudad,ndwi6,2016-02-03,-0.04354562588497464
130,Guagusa Shekudad,ndwi6,2016-02-04,-0.04311517561225687
130,Guagusa Shekudad,ndwi6,2016-02-05,-0.04370847983885919
130,Guagusa Shekudad,ndwi6,2016-02-06,-0.04836060497602844
130,Guagusa Shekudad,ndwi6,2016-02-07,-0.04413863612323331
130,Guagusa Shekudad,ndwi6,2016-02-08,-0.045504219642960815
130,Guagusa Shekudad,ndwi6,2016-02-09,-0.046085738914871235
130,Guagusa Shekudad,ndwi6,2016-02-10,-0.04905305288391774
130,Guagusa Shekudad,ndwi6,2016-02-11,-0.049331657520402306
130,Guagusa Shekudad,ndwi6,2016-02-12,-0.05183937765878203
130,Guagusa Shekudad,ndwi6,2016-02-13,-0.05287099930076726
130,Guagusa Shekudad,ndwi6,2016-02-14,-0.051643707787305954
130,Guagusa Shekudad,ndwi6,2016-02-15,-0.05201710337695415
130,Guagusa Shekudad,ndwi6,2016-02-16,-0.052417464521680585
130,Guagusa Shekudad,ndwi6,2016-02-17,-0.053102109298205906
130,Guagusa Shekudad,ndwi6,2016-02-18,-0.0533002429161629
130,Guagusa Shekudad,ndwi6,2016-02-19,-0.053675566374218345
130,Guagusa Shekudad,ndwi6,2016-02-20,-0.05293207856235831
130,Guagusa Shekudad,ndwi6,2016-02-21,-0.0630878372473307
130,Guagusa Shekudad,ndwi6,2016-02-22,-0.056401637906419125
130,Guagusa Shekudad,ndwi6,2016-02-23,-0.05720866344046991
130,Guagusa Shekudad,ndwi6,2016-02-24,-0.06269071716924614
130,Guagusa Shekudad,ndwi6,2016-02-25,-0.06303850549321596
130,Guagusa Shekudad,ndwi6,2016-02-26,-0.07032240607692726
130,Guagusa Shekudad,ndwi6,2016-02-27,-0.07074260895565741
130,Guagusa Shekudad,ndwi6,2016-02-28,-0.07266011560332897
130,Guagusa Shekudad,ndwi6,2016-02-29,-0.0736285260174281
130,Guagusa Shekudad,ndwi6,2016-03-01,-0.07433938111617766
130,Guagusa Shekudad,ndwi6,2016-03-02,-0.0781737831940526
130,Guagusa Shekudad,ndwi6,2016-03-03,-0.07975226300096813
130,Guagusa Shekudad,ndwi6,2016-03-04,-0.08017218566899936
130,Guagusa Shekudad,ndwi6,2016-03-05,-0.07874085653014304
130,Guagusa Shekudad,ndwi6,2016-03-06,-0.07868978363488309
130,Guagusa Shekudad,ndwi6,2016-03-07,-0.07908848804049347
130,Guagusa Shekudad,ndwi6,2016-03-08,-0.0791617936380863
130,Guagusa Shekudad,ndwi6,2016-03-09,-0.08081708397248191
130,Guagusa Shekudad,ndwi6,2016-03-10,-0.07979516801072584
130,Guagusa Shekudad,ndwi6,2016-03-11,-0.079857466647904
130,Guagusa Shekudad,ndwi6,2016-03-12,-0.08014063258086555
130,Guagusa Shekudad,ndwi6,2016-03-13,-0.0777207697043792
130,Guagusa Shekudad,ndwi6,2016-03-14,-0.0780939442297623
130,Guagusa Shekudad,ndwi6,2016-03-15,-0.07866617981758034
130,Guagusa Shekudad,ndwi6,2016-03-16,-0.0794384404665142
130,Guagusa Shekudad,ndwi6,2016-03-17,-0.07860845302330056
130,Guagusa Shekudad,ndwi6,2016-03-18,-0.08135312611226884
130,Guagusa Shekudad,ndwi6,2016-03-19,-0.07586853304945491
130,Guagusa Shekudad,ndwi6,2016-03-20,-0.08452225979102547
130,Guagusa Shekudad,ndwi6,2016-03-21,-0.08573155686773336
130,Guagusa Shekudad,ndwi6,2016-03-22,-0.08609212485801856
130,Guagusa Shekudad,ndwi6,2016-03-23,-0.08683806592625891
130,Guagusa Shekudad,ndwi6,2016-03-24,-0.08599550501837468
130,Guagusa Shekudad,ndwi6,2016-03-25,-0.08668674941468875
130,Guagusa Shekudad,ndwi6,2016-03-26,-0.08654912170506025
130,Guagusa Shekudad,ndwi6,2016-03-27,-0.08744006144322196
130,Guagusa Shekudad,ndwi6,2016-03-28,-0.08768418365225816
130,Guagusa Shekudad,ndwi6,2016-03-29,-0.10141246366078902
130,Guagusa Shekudad,ndwi6,2016-03-30,-0.10193683302360453
130,Guagusa Shekudad,ndwi6,2016-03-31,-0.10334026744015797
130,Guagusa Shekudad,ndwi6,2016-04-01,-0.10392690970667037
130,Guagusa Shekudad,ndwi6,2016-04-02,-0.10396589820191314
130,Guagusa Shekudad,ndwi6,2016-04-03,-0.10442298153582956
130,Guagusa Shekudad,ndwi6,2016-04-04,-0.10191024280686715
130,Guagusa Shekudad,ndwi6,2016-04-05,-0.10198779759290436
130,Guagusa Shekudad,ndwi6,2016-04-06,-0.10221043867052423
130,Guagusa Shekudad,ndwi6,2016-04-07,-0.1027954397442872
130,Guagusa Shekudad,ndwi6,2016-04-08,-0.10319286592241043
130,Guagusa Shekudad,ndwi6,2016-04-09,-0.10364567014743709
130,Guagusa Shekudad,ndwi6,2016-04-10,-0.10421942326969154
130,Guagusa Shekudad,ndwi6,2016-04-11,-0.10420630278456962
130,Guagusa Shekudad,ndwi6,2016-04-12,-0.10934704772984105
130,Guagusa Shekudad,ndwi6,2016-04-13,-0.10963605074826235
130,Guagusa Shekudad,ndwi6,2016-04-14,-0.10845702743953269
130,Guagusa Shekudad,ndwi6,2016-04-15,-0.10874601368354238
130,Guagusa Shekudad,ndwi6,2016-04-16,-0.10994837351260632
130,Guagusa Shekudad,ndwi6,2016-04-17,-0.10935059159760603
130,Guagusa Shekudad,ndwi6,2016-04-18,-0.10277493513263053
130,Guagusa Shekudad,ndwi6,2016-04-19,-0.10277911367983494
130,Guagusa Shekudad,ndwi6,2016-04-20,-0.10290207481317268
130,Guagusa Shekudad,ndwi6,2016-04-21,-0.10368558247254207
130,Guagusa Shekudad,ndwi6,2016-04-22,-0.10357657107578463
130,Guagusa Shekudad,ndwi6,2016-04-23,-0.10344916644830972
130,Guagusa Shekudad,ndwi6,2016-04-24,-0.10334382265359911
130,Guagusa Shekudad,ndwi6,2016-04-25,-0.10318199484635689
130,Guagusa Shekudad,ndwi6,2016-04-26,-0.09922136802088706
130,Guagusa Shekudad,ndwi6,2016-04-27,-0.0995384166178254
130,Guagusa Shekudad,ndwi6,2016-04-28,-0.09311146392633285
130,Guagusa Shekudad,ndwi6,2016-04-29,-0.09291584234995527
130,Guagusa Shekudad,ndwi6,2016-04-30,-0.08393108980045301
130,Guagusa Shekudad,ndwi6,2016-05-01,-0.08403195092167084
130,Guagusa Shekudad,ndwi6,2016-05-02,-0.05270394724348861
130,Guagusa Shekudad,ndwi6,2016-05-03,NA
130,Guagusa Shekudad,ndwi6,2016-05-04,NA
130,Guagusa Shekudad,ndwi6,2016-05-05,NA
130,Guagusa Shekudad,ndwi6,2016-05-06,NA
130,Guagusa Shekudad,ndwi6,2016-05-07,NA
130,Guagusa Shekudad,ndwi6,2016-05-08,NA
130,Guagusa Shekudad,ndwi6,2016-05-09,4.838541308532969e-4
130,Guagusa Shekudad,ndwi6,2016-05-10,8.338704017031416e-4
130,Guagusa Shekudad,ndwi6,2016-05-11,-0.02699069679514411
130,Guagusa Shekudad,ndwi6,2016-05-12,-0.009827779157427986
130,Guagusa Shekudad,ndwi6,2016-05-13,0.0014534261452036077
130,Guagusa Shekudad,ndwi6,2016-05-14,-0.007892444601262783
130,Guagusa Shekudad,ndwi6,2016-05-15,-0.007632947995118722
130,Guagusa Shekudad,ndwi6,2016-05-16,0.002156955301750082
130,Guagusa Shekudad,ndwi6,2016-05-17,-7.960080541434214e-4
130,Guagusa Shekudad,ndwi6,2016-05-18,-0.007169026034151497
130,Guagusa Shekudad,ndwi6,2016-05-19,-0.006543398394141759
130,Guagusa Shekudad,ndwi6,2016-05-20,-0.005677114266128501
130,Guagusa Shekudad,ndwi6,2016-05-21,-0.013620888602190686
130,Guagusa Shekudad,ndwi6,2016-05-22,-0.013110272322458122
130,Guagusa Shekudad,ndwi6,2016-05-23,NA
130,Guagusa Shekudad,ndwi6,2016-05-24,NA
130,Guagusa Shekudad,ndwi6,2016-05-25,0.033082279931254475
130,Guagusa Shekudad,ndwi6,2016-05-26,0.03593892540810029
130,Guagusa Shekudad,ndwi6,2016-05-27,0.038521054276818005
130,Guagusa Shekudad,ndwi6,2016-05-28,0.08985039936833002
130,Guagusa Shekudad,ndwi6,2016-05-29,0.09069587990400092
130,Guagusa Shekudad,ndwi6,2016-05-30,NA
130,Guagusa Shekudad,ndwi6,2016-05-31,NA
130,Guagusa Shekudad,ndwi6,2016-06-01,NA
130,Guagusa Shekudad,ndwi6,2016-06-02,NA
130,Guagusa Shekudad,ndwi6,2016-06-03,NA
130,Guagusa Shekudad,ndwi6,2016-06-04,0.2631206927018907
130,Guagusa Shekudad,ndwi6,2016-06-05,0.2638275313659657
130,Guagusa Shekudad,ndwi6,2016-06-06,0.1840346700054116
130,Guagusa Shekudad,ndwi6,2016-06-07,0.18446061247575046
130,Guagusa Shekudad,ndwi6,2016-06-08,0.15781294456044745
130,Guagusa Shekudad,ndwi6,2016-06-09,0.15837370377435162
130,Guagusa Shekudad,ndwi6,2016-06-10,0.2117124909757794
130,Guagusa Shekudad,ndwi6,2016-06-11,NA
130,Guagusa Shekudad,ndwi6,2016-06-12,NA
130,Guagusa Shekudad,ndwi6,2016-06-13,NA
130,Guagusa Shekudad,ndwi6,2016-06-14,NA
130,Guagusa Shekudad,ndwi6,2016-06-15,NA
130,Guagusa Shekudad,ndwi6,2016-06-16,NA
130,Guagusa Shekudad,ndwi6,2016-06-17,NA
130,Guagusa Shekudad,ndwi6,2016-06-18,NA
130,Guagusa Shekudad,ndwi6,2016-06-19,NA
130,Guagusa Shekudad,ndwi6,2016-06-20,NA
130,Guagusa Shekudad,ndwi6,2016-06-21,NA
130,Guagusa Shekudad,ndwi6,2016-06-22,NA
130,Guagusa Shekudad,ndwi6,2016-06-23,NA
130,Guagusa Shekudad,ndwi6,2016-06-24,NA
130,Guagusa Shekudad,ndwi6,2016-06-25,NA
130,Guagusa Shekudad,ndwi6,2016-06-26,NA
130,Guagusa Shekudad,ndwi6,2016-06-27,NA
130,Guagusa Shekudad,ndwi6,2016-06-28,NA
130,Guagusa Shekudad,ndwi6,2016-06-29,NA
130,Guagusa Shekudad,ndwi6,2016-06-30,NA
130,Guagusa Shekudad,ndwi6,2016-07-01,NA
130,Guagusa Shekudad,ndwi6,2016-07-02,NA
130,Guagusa Shekudad,ndwi6,2016-07-03,NA
130,Guagusa Shekudad,ndwi6,2016-07-04,NA
130,Guagusa Shekudad,ndwi6,2016-07-05,NA
130,Guagusa Shekudad,ndwi6,2016-07-06,NA
130,Guagusa Shekudad,ndwi6,2016-07-07,NA
130,Guagusa Shekudad,ndwi6,2016-07-08,NA
130,Guagusa Shekudad,ndwi6,2016-07-09,NA
130,Guagusa Shekudad,ndwi6,2016-07-10,NA
130,Guagusa Shekudad,ndwi6,2016-07-11,NA
130,Guagusa Shekudad,ndwi6,2016-07-12,NA
130,Guagusa Shekudad,ndwi6,2016-07-13,NA
130,Guagusa Shekudad,ndwi6,2016-07-14,NA
130,Guagusa Shekudad,ndwi6,2016-07-15,NA
130,Guagusa Shekudad,ndwi6,2016-07-16,NA
130,Guagusa Shekudad,ndwi6,2016-07-17,NA
130,Guagusa Shekudad,ndwi6,2016-07-18,NA
130,Guagusa Shekudad,ndwi6,2016-07-19,NA
130,Guagusa Shekudad,ndwi6,2016-07-20,NA
130,Guagusa Shekudad,ndwi6,2016-07-21,NA
130,Guagusa Shekudad,ndwi6,2016-07-22,NA
130,Guagusa Shekudad,ndwi6,2016-07-23,NA
130,Guagusa Shekudad,ndwi6,2016-07-24,NA
